"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12"
"Anchorage","AK","Anchorage","02","020",107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369000,348000,350000,354900,354900,350000,350000,349900,357500,359900,372000,379000,349000,377000,377000,376000,369250,389000,379500,385000,389000,394500,404950,4e+05,381250,368500,381000,409000,419000,424950,424000,430000,389000,414500,379500,399900,404950,422500,432500,429900,440000,450000,452450,449900,449900,447450,447950,448450,447950,450000
"Galveston","TX","Houston","48","167",108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207250,206750,179000,175000,189450,187450,209950,225000,225000,225000,219000,225000,219500
"Cumberland","ME","Portland","23","005",109,285000,295000,302450,299000,295000,297500,285000,288450,289900,298000,299900,299000,284900,275000,274950,275000,279000,282450,284000,279900,287000,279000,289500,279000,279000,279900,285000,289000,290000,284900,289950,279900,289000,274900,259950,249900,265000,275000,289900,289896.5,289000,289900,295000,297500,298750,294500,299000,299500,297500,289000,279900,299000,299000,310625,299900,3e+05,307000,299500,299000,295000,289000,295250,295500,299450,324700,324900,321950,315000,315000,319249,319900,324900,339450,332450,337000,359000,372500,375000,369900,359900,359450,360000,365000,375000
"Erie","PA","Erie","42","049",110,67450,69000,69250,69900,70900,70000,70000,70000,69000,68000,68900,69500,70000,74900,67925,68900,68950,69900,68900,69000,67700,69900,66000,64900,65000,69000,65900,65900,64450,65000,64900,65000,65000,69450,67000,65000,65450,68000,66000,69250,67000,70000,69700,69500,69500,67000,67000,72450,70950,70000,69000,69900,70000,70000,74900,78800,72500,74900,69825,69450,69900,69000,68850,69900,69900,75000,79900,71000,74900,67700,65000,65000,64900,67650,65000,65900,67700,69950,69900,65000,69900,67450,59900,64450
"New London","CT","New London","09","011",111,199200,219450,219900,219900,199900,189900,189950,185000,185000,185000,185000,185000,185000,179900,177000,175000,179900,183400,179900,179900,169900,161950,169700,165000,165000,164900,164900,164950,168000,165000,164499.5,164999.5,162900,163450,169900,165000,159900,159900,164900,168450,174900,169900,168000,169900,171500,173950,169950,168450,159900,159900,158700,159900,168900,179000,175000,169947.5,164900,164900,164900,160099,159900,159900,159900,159950,159900,164900,168250,164900,159000,155000,154900,149900,154900,149999,154900,159000,169900,169000,169450,169000,159900,164900,159450,149950
"Saint Clair","IL","St. Louis","17","163",112,120250,124450,125000,131450,133950,122400,131400,135950,139500,139700,129950,129900,119000,129900,119900,118200,117000,116000,120000,119950,119950,120000,115000,115000,112500,119900,120000,115000,113300,116000,124900,115000,117450,117400,119900,119950,124900,115000,112450,120000,126000,124900,125000,123150,118000,114950,115000,118000,121500,116900,109950,116400,110000,104000,111000,112900,1e+05,99950,1e+05,99900,99900,99900,99950,99500,98500,103150,99900,1e+05,1e+05,104900,102450,95000,99900,95900,103200,99900,103250,102500,112900,108900,105000,115400,111950,109450
"San Luis Obispo","CA","San Luis Obispo","06","079",113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725000,729000,729000,725000,735000,782000,735000,725000,725000,762000,789000,819000,895000,895000,899000
"Madison","IL","St. Louis","17","119",114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86500,85000,86500,86500,97450,105000,105000,110000,105000,104950,109000,1e+05,105000,105000,102500,98450,90000,94950,94950,89950,92500,90000,90000,90000,90000,85000,85000,85000,79000,81900,74000,78500,79950,79000,78000,75000,75750,76500,78000
"Dauphin","PA","Harrisburg","42","043",115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119900,125000,125000,120000,124625,115000,119250,120000,119900,109950,94900,109950,99811,102950,119900,109900,109900,109900,125000,119900,125000,120000,125500,126000,115000,115000,109950,105000,105000,105000,99000,99000,99450,99900
"Chatham","GA","Savannah","13","051",116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249000,250000,249000,239900,239900,224875,235000,235000,229500,225000,239900,239900,250000,250000,257500,279950,277500,272500,225000,225000,225000,242750,250000,277500,274950,286450,274950,272000,257500,249450,249950,249500,245000,265000,277000,254950,259900,262450,250000,269900,269900,249450,226450,234500,235000,254900,272400,299900,305000,329000,305000,320000,330950,319950,309950,320000
