"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12"
"Napa","CA","Napa","06","055",451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635000,648000,629000,649000,699000,685000,674000,649000,649000,649000,659000,627000,609500,599000,6e+05,631425,661950,696186,687000,685000,699000,695000,739900,715000,699000,724125.5,734500,697000,679000,689000,699000,719000,715000,699000,699950,699000,725000,795500
"Calhoun","MI","Battle Creek","26","025",452,87375,89250,94900,94500,94900,89900,89900,89900,89700,85000,74900,67500,64000,59900,59900,60000,69900,74900,78900,76500,69900,68000,65900,64900,67900,65250,69500,72000,77000,78900,78950,79000,79900,79900,89900,89500,85000,85000,89900,89900,89900,94950,95950,94900,97500,93900,87500,87900,85000,86900,90000,97500,105000,110000,110000,110000,107400,105000,99900,98000,95000,109900,106000,109900,114000,115000,114900,117900,114900,113900,110000,99900,96250,92900,94950,104900,115000,115000,115000,119900,115000,109000,99999,99900
"Tazewell","IL","Peoria","17","179",453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131250,131500,129900,129900,135000,139900,139950,139700,137000,137900,136500,136900,132500,129900,130950,135450,140000,143900,145000,145500,144900,139900,139500,139900,137900,132900,132000,129700,134900,139900,140000,144900,142900,137900,132900,131900,129900,129900
"Chautauqua","NY","Jamestown","36","013",454,118950,115000,118800,119900,124500,124900,125000,124900,125900,128010.5,129000,125450,129900,109900,124700,120000,124700,129000,129900,125000,129500,127000,125000,120000,124921,129900,125000,129900,137400,137500,129900,134900,125450,119900,115000,114900,119900,120000,119000,125000,124950,120000,119900,125000,124900,115000,115000,113900,99800,99000,114900,119000,125000,124900,120000,119000,119900,119900,115000,109000,109900,109900,107000,108750,110900,114000,112900,114625,115000,114900,114825,109650,99900,99000,100500,109950,119000,119500,117950,114900,110000,109988,107700,107700
"Humboldt","CA","Eureka","06","023",455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275000,277300,270000,275000,282950,284900,269900,269000,265000,269000,269000,279000,283000,289000,284950,279000,279000,272700,269450,269000,259926,255000,264900,279000,279000,279000,279000,279000,285000,279000,289000,295000,289450,280500,277000,280500,290000,299000,306500,311000,309950,305000,3e+05,299500
"Coconino","AZ","Flagstaff","04","005",456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325000,319000,3e+05,299500,319000,324900,325000,326900,325000,325000,323000,325000,333440,334900,339900,349900,350000,350000,359450,359700,350915,358000,358500,365000,360000,356000,359000,359000,360000,369000,375000,370000,369900,370000,379000,389000,389250,379900,392000,380814.5,395000,389900,386425,380000,387599.5,393519,4e+05,411250,422700
"Robeson","NC","Lumberton","37","155",457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116450,119900,119900,119500,116000,114950,111000,118950,120000,119900,114950,110000,111250,119000,110000,109900,109900,109000,110000,115000,119900,120000,119900,120750,115000,115000,109999.5,114500,115500,112000,115000,115000,114900,115000,113500,109900,111000,104500
"Marathon","WI","Wausau","55","073",458,140700,143900,143900,143900,139900,139900,139900,139900,139900,137900,135900,129000,125000,125000,132900,129900,129900,129900,129900,129900,123900,124900,124500,119900,119900,117000,119000,119900,119450,118850,119900,114900,114500,114000,129900,127900,127250,126450,129000,129900,129900,129900,127700,129300,129900,125450,124900,122926,119900,119900,122900,124900,129900,129900,132915,134200,132000,129900,129900,130000,126350,129900,132250,134900,135000,133200,130000,134900,134900,129500,116450,114900,114900,119900,119900,124900,137900,139900,139500,135000,134900,134900,136450,129250
"Orange","NC","Durham","37","135",459,310000,318950,324000,324900,329900,328450,319900,319900,320000,319900,325000,319250,299000,299900,299150,3e+05,299000,290950,284900,276000,283892.5,284900,288500,278950,279900,290000,299000,299900,299900,279900,279000,274500,264900,264900,275000,269900,269000,295000,315000,325000,329900,329000,320000,315000,315000,320000,309900,299900,299985,310000,324900,326000,330680,329000,325000,336333.5,335000,329250,348405,349700,350574,368450,379450,389900,395000,389900,393950,393950,399000,399000,386495,379000,380995,373203,399000,390000,390000,394900,385000,384000,379900,380000,379997.5,383500
"Lebanon","PA","Lebanon","42","075",460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196000,199500,197900,199000,199900,197000,195500,192900,193500,189900,189900,195450,194900,186400,188000,189000,185900,179900,185062.5,185000,202400,189000,189900,184900,184900,174900,199200,187900,189900,2e+05,187500,189400,189900,203900,192900,194900
