"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12"
"Elkhart","IN","Elkhart","18","039",312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121900,121250,119900,119900,119900,119900,122900,127900,129900,129900,129900,130000,126000,128000,128000,128250,129900,134900,130000,134900,136950,138250,138900,135000,134900,132500,129900,131000,132825,135500,144900,149900,147900,159500,154400,147000,149250,149900,148500
"Sangamon","IL","Springfield","17","167",313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114900,116000,114950,115000,127900,129900,129900,129900,131950,129900,124900,129200,129900,129900,126900,129900,130000,138000,144900,145000,142750,143900,142000,143700,139900,139900,137000,139900,141825,147200,144900,144900,143500,139000,138500,139900,137500,134900
"Clermont","OH","Cincinnati","39","025",314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165400,169000,167500,174269,172526,175000,174900,175000,171900,167000,170000,165350,162900,169900,169900,175000,179900,180000,189900,189245.5,186242.5,185000,185000,179000,175400,184900,180000,187997.5,189900,194500,195000,194185,189200,193900,189900,190100,193900,194700,195000,189000,193900,199990,199000,202400,195000,198000,199000,194292.5,195000
"Sussex","DE","Salisbury","10","005",315,312950,315000,299999.5,309900,314700,309563,309000,295000,295950,295000,294400,294900,289900,289000,289900,289900,284900,279900,275000,275000,274400,273225,274900,269000,259900,258990,259994.5,269000,269900,269900,269000,265000,270000,274000,274900,269900,279490,279945,281570,279000,285990,284500,289000,294900,295000,294900,290990,291638,292400,299000,299000,299999,302595,299900,299900,299900,299900,299900,299900,299900,299900,299900,301400,304999,315000,319000,315500,317400,319900,324000,319990,319000,315000,319900,319900,320000,324900,319900,314990,310000,301990,301990,299900,299900
"York","ME","Portland","23","031",316,264900,264900,262000,263900,267000,263000,259900,263000,265000,260000,259000,255000,249900,249900,250000,255000,259900,259100,259900,259900,259000,258000,219900,214900,209900,212750,229900,232500,235000,239900,239900,243900,244900,239000,264900,250445,251222.5,249900,249900,255000,259000,251750,250000,249000,249900,249900,249900,249900,249900,249900,250000,255000,259000,259900,259900,259900,259000,259900,265000,260500,259900,268600,265000,269000,269900,275000,279000,276500,271250,275000,277700,279000,279000,277950,289500,291000,298000,299949.5,3e+05,309250,316750,309900,310000,305000
"Yuma","AZ","Yuma","04","027",317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149900,154450,150250,159000,162000,169000,166700,168993,173000,164950,163000,162000,165000,167500,169412,174900,165000,169900,183000,179412,174975,175000,177200,174900,175000,169950,174000,167999,165000,164950,163000,165000,165000,169000,169900,169000,165000,163000
"Racine","WI","Racine","55","101",318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104900,104900,99900,99900,99950,104900,110000,112000,114450,114900,109900,109900,107750,104900,104000,104000,104900,104900,104900,104900,104900,99900,99900,99250,97900,95000,89900,94000,96000,99900,109900,109900,108000,105000,105900,107500,109899.5,109900
"Shelby","AL","Birmingham","01","117",319,199900,203200,204900,205500,199999.5,199900,199700,197875,199900,194900,189900,179949.5,174900,179900,179900,182500,188500,184900,184900,179900,179900,179900,179900,179000,179000,179900,179900,174900,175900,176400,177900,178700,174900,177950,185900,189900,186575,196700,199900,208900,201265,203000,204900,199900,2e+05,2e+05,199900,199900,199900,207175,213650,214900,217187.5,218900,215900,219000,219591.5,215450,214900,213900,219900,220000,220000,224900,224900,225000,225000,232420,229900,233050,226632.5,229950,234900,249900,249000,249900,249900,250000,255000,257900,249900,249900,249900,244900
"Brazos","TX","College Station","48","041",320,174900,170000,169900,169900,172950,170000,170000,174900,178200,178500,175000,169900,169000,168000,167850,163100,162300,160950,160950,159950,164950,164000,159987.5,163500,159999,164900,159900,165000,164000,164250,165475,165000,167900,169500,169900,169900,165950,165000,165000,167400,168500,169900,176900,174900,182000,184500,173400,177500,178500,179100,167450,175000,195950,187700,189000,199900,203400,203600,204000,207100,213000,214500,219677.5,234000,224000,225000,239900,243750,249700,249900,265550,274950,250000,248250,244900,248000,249900,259900,264900,272000,277900,274900,270700,279900
"Tuscaloosa","AL","Tuscaloosa","01","125",321,164900,164900,163900,159900,159900,162900,159900,159900,158500,154850,149900,149900,149000,147675,144000,148900,149800,150000,153000,150000,150000,151500,149900,141120,149900,147900,143715,144500,148875,149900,149900,149975,149900,149999.5,167400,167900,166200,163800,169900,169900,171400,169900,173462.5,177700,179900,179900,179900,179900,179900,184500,188150,186200,187638.5,188088.5,183950,189000,189900,189900,189900,179000,182804,182804,181700,184900,184900,182900,185000,181900,185400,179900,175000,174900,174900,169000,169900,172900,169900,169900,169900,169000,169900,174000,174900,173900
"Kanawha","WV","Charleston","54","039",322,135000,134950,134900,132000,135000,134900,132298.5,139990,143650,142000,132500,119900,119900,118000,119900,129000,129900,128000,126000,125000,125000,128000,124886.5,119900,119900,116750,118750,115000,120000,120000,119900,119900,114900,117718.5,119900,119000,121500,122768.5,125000,125727.5,127500,125000,129450,129000,124450,124850,119900,119900,119900,119900,119900,128500,129900,129900,129900,129250,128250,130000,129900,128700,129500,129900,129900,129900,129900,129900,129900,128500,127450,128875,129000,125000,125000,125000,127500,129900,129900,134900,134500,134700,130000,133000,129900,129000
"Calcasieu","LA","Lake Charles","22","019",323,160000,161950,159500,158900,154900,155000,154900,154900,154900,154900,155900,154500,149900,150000,155000,154900,148000,144250,143000,144200,144500,144900,149900,148000,145000,145000,139900,139900,144950,149900,144900,135900,132500,138900,149900,149900,150000,154500,159900,160000,168500,168000,169000,169500,165000,167250,167950,170950,169900,164900,165000,164900,166000,167000,165000,169530,172111,169900,183500,183250,175000,184880,184000,181888,187838,186000,189900,189900,195000,197450,198000,2e+05,202000,2e+05,205000,213000,223000,223300,229000,229000,225940,225000,225000,224900
"Clay","FL","Jacksonville","12","019",324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195990,195000,197875,194900,194400,199900,2e+05,199990,199000,201990,203300,203950,206950,199900,198245,198990,190000,199000,198850,197490,196999,199500,199900,189990,190245,189900,190245,189990,199000,199900,205000,206745,205000,199990,199450,199900,199900,199000
